payment_installments,payment_type,customer_state,freight_value,price
3,credit_card,SP,18.04,189.9
1,boleto,SP,9.34,26.9
4,credit_card,SP,18.91,89.9
5,credit_card,RS,15.1,35.99
3,credit_card,BA,22.95,146.01
10,credit_card,RJ,27.31,290.0
2,credit_card,SP,17.6,98.9
1,boleto,GO,15.56,115.0
1,boleto,GO,15.56,115.0
1,boleto,GO,15.56,115.0
3,credit_card,SP,19.98,131.9
10,credit_card,PR,17.36,199.0
1,boleto,SP,14.75,199.0
6,credit_card,BA,21.14,98.9
1,credit_card,SP,12.48,36.99
1,credit_card,BA,23.77,120.0
1,credit_card,BA,23.77,120.0
1,credit_card,MG,18.37,38.0
1,boleto,DF,19.32,49.95
4,credit_card,RJ,18.89,189.05
1,boleto,SP,7.87,18.0
1,credit_card,SC,15.23,35.0
2,credit_card,SP,17.2,38.89
2,credit_card,SP,47.61,120.0
2,credit_card,MG,18.79,98.7
1,credit_card,SP,7.78,49.9
1,boleto,SP,12.25,139.0
2,credit_card,SP,7.94,84.89
1,credit_card,SP,24.57,265.0
1,credit_card,RJ,14.1,29.99
3,credit_card,SP,14.13,59.9
6,credit_card,RS,19.02,252.99
1,credit_card,SP,12.48,19.9
1,credit_card,SP,12.48,19.9
1,credit_card,SP,12.48,19.9
1,credit_card,SP,12.8,95.15
3,credit_card,SP,15.49,169.0
1,credit_card,RS,13.65,44.9
1,credit_card,RJ,18.4,43.0
1,debit_card,PE,25.83,79.0
3,credit_card,SC,17.88,89.99
1,credit_card,RJ,15.13,29.9
1,boleto,MG,61.51,109.97
5,credit_card,MS,36.35,159.9
1,boleto,RJ,15.65,49.0
4,credit_card,SP,9.14,269.9
3,credit_card,SP,13.42,56.99
2,credit_card,SP,13.37,49.9
1,credit_card,SP,12.69,49.9
1,boleto,PR,15.29,58.99
1,boleto,SP,18.23,49.0
2,credit_card,SP,18.66,79.99
10,credit_card,SC,18.16,129.9
2,credit_card,PR,17.32,152.8
4,credit_card,SC,15.23,50.0
2,credit_card,SP,12.89,64.8
2,credit_card,SP,12.89,64.8
10,credit_card,SP,20.03,849.0
1,boleto,RJ,9.17,118.9
1,boleto,CE,30.23,99.9
8,credit_card,PE,18.99,244.0
3,credit_card,MG,19.32,42.9
2,credit_card,MG,17.74,69.99
2,credit_card,PR,16.84,299.0
1,credit_card,MG,17.6,49.9
1,boleto,BA,44.22,265.0
7,credit_card,SP,12.33,89.9
7,credit_card,SP,12.33,89.9
1,credit_card,GO,19.98,69.9
1,credit_card,SP,8.65,69.9
3,credit_card,RJ,16.89,65.0
2,credit_card,SP,18.09,119.9
1,credit_card,SP,7.78,29.98
8,credit_card,ES,17.91,209.9
3,credit_card,SP,9.34,54.0
3,credit_card,RJ,27.96,139.9
4,credit_card,PE,17.7,180.0
1,credit_card,MG,20.12,125.9
1,voucher,MG,20.12,125.9
3,credit_card,SP,11.85,39.99
2,credit_card,SP,18.27,99.0
6,credit_card,SP,16.43,95.0
6,credit_card,SP,16.43,95.0
7,credit_card,MA,71.13,346.32
1,boleto,RS,15.11,34.9
2,credit_card,SC,16.16,56.99
1,boleto,MS,30.15,159.0
1,boleto,PR,21.29,119.99
10,credit_card,SC,32.06,187.57
1,boleto,RS,14.1,29.0
1,credit_card,SP,12.48,14.9
1,boleto,BA,22.06,49.0
3,credit_card,SP,32.43,72.0
1,credit_card,RJ,33.98,63.0
1,boleto,SP,10.96,44.9
1,boleto,SP,7.79,75.0
3,credit_card,RJ,12.39,134.2
8,credit_card,SP,11.85,48.8
8,credit_card,SP,11.85,48.8
8,credit_card,SP,11.85,48.8
8,credit_card,SP,11.85,48.8
8,credit_card,SP,11.85,48.8
8,credit_card,SP,11.85,48.8
8,credit_card,SP,11.85,48.8
1,boleto,RJ,14.1,31.9
1,boleto,SP,18.94,599.0
1,boleto,MG,17.67,49.0
3,credit_card,SP,21.19,79.0
1,boleto,SP,13.44,59.9
1,debit_card,SP,9.34,50.0
1,boleto,RS,15.23,21.9
1,credit_card,BA,18.56,57.9
1,debit_card,RJ,18.78,172.5
1,boleto,SP,13.9,209.0
1,credit_card,SP,7.39,69.0
1,voucher,PA,43.21,114.9
1,credit_card,PA,43.21,114.9
2,credit_card,SP,13.7,179.9
3,credit_card,DF,18.93,149.9
2,credit_card,SP,19.32,50.0
2,credit_card,SP,19.32,50.0
1,credit_card,MG,23.1,74.9
1,boleto,SP,7.87,27.9
4,credit_card,RS,16.05,29.4
1,boleto,RJ,14.29,44.8
1,boleto,ES,41.47,69.9
3,credit_card,RJ,21.78,134.9
1,boleto,SP,9.14,55.0
1,credit_card,SP,15.1,38.9
1,credit_card,SP,15.1,38.9
1,boleto,MG,15.1,45.0
2,credit_card,RR,25.38,39.99
1,boleto,BA,15.79,27.99
3,credit_card,RJ,16.11,19.99
4,credit_card,SP,5.73,41.0
4,credit_card,SP,11.46,9.9
4,credit_card,SP,11.46,9.9
4,credit_card,RJ,15.72,89.0
1,credit_card,MG,15.1,28.99
3,credit_card,SP,8.72,27.0
1,credit_card,SC,15.1,12.9
2,credit_card,MG,20.14,129.0
10,credit_card,RS,74.51,1561.0
3,credit_card,SP,7.69,60.99
1,credit_card,SP,7.95,29.9
1,credit_card,SP,8.72,80.38
8,credit_card,MG,20.43,349.9
3,credit_card,CE,17.63,44.99
1,credit_card,GO,15.79,31.9
1,credit_card,AL,36.56,177.0
1,credit_card,SP,7.39,18.0
8,credit_card,PR,16.62,267.76
1,credit_card,DF,21.35,53.9
1,credit_card,SP,13.37,9.99
1,boleto,MG,15.1,20.3
6,credit_card,RR,84.94,539.9
2,credit_card,PR,26.95,93.0
1,boleto,SP,21.54,149.9
1,credit_card,SP,14.1,35.9
1,boleto,SP,9.47,48.9
10,credit_card,SP,11.9,529.89
4,credit_card,RJ,14.1,29.99
1,debit_card,SP,7.42,22.99
2,credit_card,MG,26.46,120.0
4,credit_card,BA,18.08,72.9
9,credit_card,MG,19.42,79.9
2,credit_card,PA,29.3,129.0
1,boleto,MT,22.22,29.5
1,voucher,MG,27.46,67.99
1,credit_card,MG,27.46,67.99
10,credit_card,SP,26.59,249.9
8,credit_card,SP,16.93,510.0
3,credit_card,SP,15.21,65.9
3,credit_card,MG,15.63,60.0
4,credit_card,DF,20.75,40.0
1,credit_card,SP,17.81,79.9
5,credit_card,PE,37.32,59.0
1,credit_card,SP,29.84,149.94
2,credit_card,SP,17.6,40.0
2,credit_card,SP,17.4,99.0
1,boleto,SC,27.83,64.9
2,credit_card,RJ,16.81,119.99
4,credit_card,AL,23.04,77.67
2,credit_card,CE,25.05,79.9
2,credit_card,CE,25.05,79.9
1,boleto,PR,18.42,44.99
7,credit_card,SP,18.48,54.0
1,credit_card,RJ,15.11,34.9
1,credit_card,SP,9.0,89.9
1,voucher,SP,9.0,89.9
8,credit_card,RJ,14.31,79.99
1,debit_card,SP,9.31,79.99
10,credit_card,SP,13.86,119.9
10,credit_card,SP,18.53,176.9
7,credit_card,SP,14.93,109.0
7,credit_card,SP,14.93,109.0
7,credit_card,SP,14.93,109.0
1,boleto,SP,21.39,128.7
1,boleto,RS,15.23,19.9
2,credit_card,RJ,27.76,199.9
1,boleto,SP,12.79,14.9
6,credit_card,PR,31.78,65.0
6,credit_card,PR,0.2,150.97
4,credit_card,SP,13.43,59.0
4,credit_card,SP,13.43,59.0
3,credit_card,PR,14.52,17.0
1,credit_card,BA,0.0,69.9
10,credit_card,GO,20.85,249.9
1,credit_card,RJ,21.78,99.9
10,credit_card,PB,35.91,84.99
1,boleto,SP,49.45,712.5
1,credit_card,SP,13.37,37.95
1,credit_card,SP,13.37,37.95
10,credit_card,SP,19.32,49.0
10,credit_card,SP,6.04,162.9
10,credit_card,SP,19.32,49.0
3,credit_card,SP,37.61,278.0
18,credit_card,PB,25.5,196.0
1,credit_card,MG,18.31,29.9
4,credit_card,MG,56.31,146.99
8,credit_card,MG,16.14,199.0
8,credit_card,ES,15.74,370.0
1,credit_card,RJ,15.1,7.3
10,credit_card,SP,13.6,179.9
3,credit_card,SP,28.22,119.9
8,credit_card,SC,68.42,526.0
1,debit_card,SP,10.96,29.9
2,credit_card,RJ,15.35,35.0
1,credit_card,SP,11.73,69.9
1,boleto,SP,7.43,23.97
1,boleto,SP,11.85,28.9
2,credit_card,SP,12.74,56.9
2,credit_card,MG,17.63,169.99
6,credit_card,RJ,10.12,249.99
2,credit_card,RN,21.15,29.0
3,credit_card,SP,11.85,19.9
1,credit_card,SP,7.39,12.67
1,credit_card,SP,7.39,12.67
1,credit_card,ES,21.15,43.9
1,credit_card,PR,14.17,119.0
1,boleto,MG,14.8,89.9
3,credit_card,SP,16.54,129.9
1,credit_card,SC,18.59,102.0
2,credit_card,SP,13.74,54.9
1,boleto,SP,18.0,89.9
2,credit_card,SP,7.78,45.0
2,credit_card,SP,12.2,99.9
1,voucher,SP,14.59,39.9
4,credit_card,SP,14.59,39.9
1,credit_card,SP,10.15,104.9
3,credit_card,SP,12.7,50.9
1,credit_card,PR,18.23,37.99
1,voucher,BA,15.79,39.0
1,voucher,BA,15.79,39.0
1,voucher,BA,15.79,39.0
1,voucher,BA,15.79,39.0
1,voucher,BA,15.79,39.0
4,credit_card,BA,22.06,39.9
1,credit_card,MG,16.11,9.6
3,credit_card,SP,13.11,79.9
2,credit_card,MS,28.2,895.65
8,credit_card,SP,17.61,69.0
4,credit_card,BA,22.26,79.0
7,credit_card,SP,15.21,128.25
1,boleto,PR,15.3,79.0
1,credit_card,SP,8.82,58.0
1,credit_card,RJ,16.94,97.9
1,boleto,BA,16.79,15.0
5,credit_card,RJ,15.23,37.5
1,boleto,RS,15.38,89.99
1,boleto,SP,18.2,135.9
9,credit_card,SC,15.1,29.0
9,credit_card,SC,15.1,35.0
3,credit_card,SP,9.09,24.9
1,debit_card,MG,17.53,117.3
1,credit_card,MG,8.21,88.9
10,credit_card,RS,17.51,249.5
1,credit_card,SP,9.34,59.99
2,credit_card,SP,13.56,77.8
6,credit_card,SP,12.73,55.0
3,credit_card,SP,18.6,126.99
1,credit_card,RJ,22.06,18.9
1,credit_card,CE,42.41,29.9
1,credit_card,PR,15.23,25.0
1,boleto,SP,11.92,60.0
1,credit_card,SP,13.08,59.9
1,credit_card,SP,13.08,59.9
6,credit_card,MG,18.45,49.99
1,boleto,SP,7.6,49.0
1,credit_card,RJ,16.63,54.9
3,credit_card,SP,8.13,74.8
3,credit_card,SP,20.33,69.9
1,credit_card,SP,13.71,49.9
1,credit_card,SP,13.71,19.0
10,credit_card,PA,27.2,108.99
5,credit_card,SC,23.35,28.9
1,boleto,SC,40.4,210.0
1,credit_card,PR,19.53,79.99
3,credit_card,MG,0.0,199.0
4,credit_card,PR,17.42,139.9
10,credit_card,SP,19.33,149.9
10,credit_card,SP,19.33,149.9
1,credit_card,SP,8.29,47.08
10,credit_card,PA,47.9,209.0
1,boleto,PE,19.37,64.99
1,voucher,ES,17.37,159.9
1,boleto,SP,12.6,157.77
10,credit_card,MG,22.85,139.9
4,credit_card,RS,23.45,68.9
4,credit_card,RS,23.44,295.0
1,boleto,GO,24.55,199.9
1,credit_card,SP,7.78,46.9
1,credit_card,SP,7.78,46.9
1,credit_card,BA,37.9,35.99
1,credit_card,RN,21.15,13.65
3,credit_card,PB,37.9,50.0
8,credit_card,SP,10.55,49.0
8,credit_card,SP,10.55,39.0
10,credit_card,SP,11.73,59.9
10,credit_card,SP,11.73,59.9
5,credit_card,ES,17.06,40.0
10,credit_card,PB,66.83,1199.0
1,credit_card,SP,11.97,109.99
10,credit_card,GO,34.64,1099.0
10,credit_card,GO,34.64,1099.0
8,credit_card,SP,16.26,89.9
1,boleto,RS,15.48,54.0
1,credit_card,SC,15.23,12.3
1,credit_card,TO,37.7,143.75
5,credit_card,RS,15.38,89.9
1,debit_card,SP,12.61,69.0
7,credit_card,SP,14.72,58.99
3,credit_card,GO,16.11,45.9
3,credit_card,GO,16.11,45.9
1,boleto,PE,25.25,99.9
1,boleto,RS,19.53,48.9
6,credit_card,MG,21.78,184.9
1,boleto,GO,67.67,459.0
1,credit_card,ES,67.5,138.0
4,credit_card,RJ,16.14,54.0
1,debit_card,SC,27.19,127.26
2,credit_card,RJ,23.31,104.9
10,credit_card,RJ,32.15,199.9
1,credit_card,SP,11.12,73.5
1,credit_card,SP,14.47,53.9
2,credit_card,AL,31.82,649.0
12,credit_card,RS,27.52,49.9
12,credit_card,RS,34.39,169.9
12,credit_card,RS,34.4,119.85
1,boleto,TO,19.81,339.99
2,credit_card,SP,0.0,209.0
2,credit_card,BA,18.41,120.0
1,boleto,SP,4.77,110.32
1,boleto,SP,9.54,110.0
1,boleto,SP,9.54,110.0
2,credit_card,RJ,33.32,119.99
1,voucher,SP,9.34,45.9
1,credit_card,SP,9.34,45.9
3,credit_card,BA,30.02,219.99
4,credit_card,PR,27.35,149.9
1,boleto,SP,12.2,100.01
6,credit_card,RS,132.28,250.0
1,credit_card,SP,13.29,135.0
1,boleto,SP,23.39,115.0
3,credit_card,SP,16.21,189.9
2,credit_card,CE,22.48,59.99
1,boleto,RS,26.43,40.5
3,credit_card,MG,17.63,100.0
2,credit_card,GO,17.6,30.21
5,credit_card,RS,16.16,56.97
6,credit_card,RJ,15.41,75.6
1,credit_card,SP,7.87,19.49
1,debit_card,SP,38.67,220.0
1,boleto,DF,15.17,59.9
1,boleto,DF,15.17,59.9
1,boleto,DF,15.17,59.9
1,credit_card,RJ,18.07,194.9
3,credit_card,PA,29.8,199.7
1,boleto,MG,8.74,78.0
1,boleto,MG,69.91,139.99
3,credit_card,RS,19.32,50.0
1,credit_card,MG,19.78,84.9
6,credit_card,MG,22.66,129.9
1,credit_card,RJ,15.6,55.0
1,boleto,SP,11.92,59.9
5,credit_card,SE,21.15,29.9
3,credit_card,SP,34.0,103.97
1,credit_card,SP,13.62,72.0
1,credit_card,CE,27.23,98.0
2,credit_card,SP,7.64,110.32
1,credit_card,SP,18.29,58.8
1,boleto,SC,17.92,34.9
4,credit_card,RS,21.44,135.0
1,boleto,PR,18.57,99.0
2,credit_card,SP,7.51,35.0
1,credit_card,SC,15.1,14.0
3,credit_card,SP,16.95,99.99
1,credit_card,SP,4.56,88.0
1,credit_card,SP,22.8,72.0
1,credit_card,RJ,14.11,17.89
4,credit_card,RS,17.6,32.0
1,credit_card,SP,14.51,59.9
5,credit_card,MS,17.36,229.0
8,credit_card,SE,22.95,89.99
6,credit_card,RJ,9.71,99.89
1,credit_card,SP,13.44,59.9
1,credit_card,SP,13.44,59.9
4,credit_card,SP,9.35,76.9
1,boleto,ES,19.16,152.0
1,boleto,RS,18.21,89.8
5,credit_card,RJ,9.69,108.0
3,credit_card,RS,16.63,54.99
1,credit_card,MG,17.88,89.9
1,boleto,SP,12.13,89.9
8,credit_card,SP,16.76,349.97
2,credit_card,MG,15.7,135.0
1,credit_card,SC,18.23,19.9
3,credit_card,SP,8.64,24.9
8,credit_card,BA,35.89,299.0
1,credit_card,SP,0.0,122.99
1,debit_card,PR,12.6,21.49
1,boleto,SP,32.86,89.9
2,credit_card,MG,7.71,19.99
2,credit_card,MG,7.71,19.99
1,credit_card,MS,16.28,74.9
1,credit_card,DF,21.66,117.3
1,boleto,ES,15.1,35.0
8,credit_card,SP,27.21,109.99
4,credit_card,RS,14.1,25.9
1,credit_card,RJ,18.28,56.9
5,credit_card,RJ,19.27,199.0
6,credit_card,RJ,29.89,122.99
1,boleto,SP,42.31,209.99
2,credit_card,RJ,16.11,32.0
1,credit_card,RS,16.11,49.9
1,credit_card,RS,16.11,49.9
1,voucher,SP,11.99,69.9
1,boleto,MG,16.35,84.99
1,credit_card,ES,21.15,24.99
1,credit_card,SP,13.71,39.99
1,voucher,MA,22.13,189.99
1,voucher,MA,22.13,189.99
2,credit_card,SP,12.69,25.6
7,credit_card,RJ,14.83,59.9
7,credit_card,RJ,14.83,59.9
1,credit_card,SP,18.23,42.99
4,credit_card,SP,18.14,579.0
10,credit_card,SP,12.83,56.0
10,credit_card,SP,12.83,56.0
10,credit_card,SP,12.83,56.0
1,credit_card,RS,18.41,44.9
5,credit_card,SP,23.55,120.0
3,credit_card,MG,13.93,84.3
1,boleto,RS,17.94,99.0
4,credit_card,MA,51.9,320.36
1,credit_card,SP,15.73,74.5
6,credit_card,SP,12.75,178.5
10,credit_card,MG,97.27,859.0
1,credit_card,SP,62.27,199.9
5,credit_card,SP,23.7,1199.9
1,boleto,RS,79.55,259.9
3,credit_card,SP,12.54,149.9
1,boleto,SP,18.23,14.99
1,boleto,SP,18.23,14.99
1,credit_card,SP,7.49,89.8
1,boleto,RS,18.16,129.99
10,credit_card,MT,70.07,949.9
1,boleto,RJ,17.67,59.9
2,credit_card,SP,14.14,159.9
1,credit_card,RS,15.23,9.0
3,credit_card,MT,20.78,149.99
1,boleto,MG,15.1,24.99
1,boleto,MG,15.1,24.99
5,credit_card,SP,18.5,399.0
5,credit_card,SP,9.34,45.9
5,credit_card,SP,9.34,45.9
5,credit_card,SP,9.34,45.9
5,credit_card,SP,9.34,45.9
5,credit_card,SP,9.34,45.9
1,credit_card,SP,7.87,27.9
5,credit_card,SP,9.1,49.9
2,credit_card,PA,39.59,169.9
2,credit_card,PA,46.18,169.99
3,credit_card,SP,18.0,54.9
2,credit_card,RJ,15.01,179.9
3,credit_card,SP,8.72,80.38
3,credit_card,SP,8.72,80.38
8,credit_card,RJ,21.69,229.99
2,credit_card,BA,41.88,116.0
4,credit_card,RJ,19.69,64.9
1,credit_card,SP,15.42,45.0
2,credit_card,SP,7.39,53.79
2,credit_card,SP,7.39,53.79
1,debit_card,RJ,18.61,189.9
1,credit_card,SP,15.72,119.9
3,credit_card,RO,24.35,9.99
4,credit_card,MG,16.77,288.92
2,credit_card,PR,15.1,29.99
8,credit_card,PR,43.25,95.0
1,debit_card,MG,18.8,99.9
9,credit_card,SP,36.85,169.9
1,boleto,SP,14.02,89.0
1,credit_card,RS,43.32,159.99
5,credit_card,SP,37.8,126.9
3,credit_card,RJ,15.1,23.99
1,credit_card,RJ,18.23,13.65
10,credit_card,MG,17.42,139.93
1,credit_card,SP,12.59,65.9
1,credit_card,MG,14.1,49.9
2,credit_card,MG,22.99,159.9
2,credit_card,SP,11.85,21.9
10,credit_card,SP,97.41,999.0
1,credit_card,PR,15.1,32.64
1,credit_card,SP,12.99,78.0
4,credit_card,RJ,18.93,99.0
6,credit_card,RJ,18.2,269.99
1,credit_card,PR,18.33,65.0
1,credit_card,SP,11.03,59.99
3,credit_card,RJ,15.11,48.0
7,credit_card,RJ,18.33,78.0
7,credit_card,RJ,18.33,29.0
1,credit_card,SP,38.25,59.9
1,boleto,SP,16.79,85.0
5,credit_card,SP,12.54,149.0
1,credit_card,RS,18.96,599.99
1,voucher,RS,18.96,599.99
1,voucher,SP,8.29,54.99
1,boleto,MG,14.11,49.0
2,credit_card,BA,17.66,29.99
2,credit_card,BA,26.49,55.27
1,credit_card,RJ,14.1,39.9
1,boleto,SP,8.72,29.5
1,boleto,RJ,16.11,49.9
1,credit_card,SP,8.05,169.99
1,voucher,SP,8.05,169.99
1,credit_card,SP,7.78,59.9
5,credit_card,DF,17.63,38.99
4,credit_card,RJ,18.08,192.0
2,credit_card,PR,20.94,250.0
1,boleto,PR,14.72,197.5
1,voucher,SP,11.15,55.92
1,credit_card,SP,11.15,55.92
1,credit_card,SP,18.41,44.87
1,boleto,SP,18.43,22.5
10,credit_card,GO,24.5,579.0
10,credit_card,GO,24.5,579.0
10,credit_card,GO,24.5,579.0
1,debit_card,DF,19.95,149.0
1,boleto,SP,7.78,15.99
2,credit_card,RS,15.11,52.11
2,credit_card,SP,9.34,30.0
1,credit_card,DF,18.21,279.99
1,credit_card,RS,17.8,79.0
1,credit_card,SP,18.23,18.9
1,boleto,PR,23.07,39.0
4,credit_card,MG,18.23,29.99
1,credit_card,RJ,23.06,69.0
1,credit_card,RO,35.67,20.0
7,credit_card,MG,47.22,520.0
1,boleto,PR,19.32,27.5
8,credit_card,PR,14.04,364.0
1,credit_card,RJ,11.98,27.9
3,credit_card,SP,23.52,134.9
1,credit_card,AL,50.85,28.49
5,credit_card,MG,17.6,42.0
1,boleto,SC,15.1,39.99
1,boleto,BA,19.76,74.8
2,credit_card,MG,19.36,179.9
1,credit_card,SP,11.95,64.9
1,boleto,SP,8.72,56.99
1,boleto,MG,88.69,299.99
1,boleto,RJ,16.79,26.9
1,boleto,RJ,16.79,26.9
6,credit_card,SC,15.1,44.9
4,credit_card,SP,11.99,69.9
1,credit_card,PR,18.73,69.97
6,credit_card,ES,16.06,185.99
8,credit_card,RJ,0.0,199.0
4,credit_card,SP,13.63,87.85
1,credit_card,MG,19.58,54.99
6,credit_card,MG,60.04,150.0
1,voucher,MG,60.04,150.0
6,credit_card,MG,24.02,150.0
1,voucher,MG,24.02,150.0
6,credit_card,MG,60.04,150.0
1,voucher,MG,60.04,150.0
6,credit_card,MG,24.02,150.0
1,voucher,MG,24.02,150.0
5,credit_card,SP,14.05,249.99
1,credit_card,SP,8.5,49.0
1,credit_card,MA,34.15,27.9
1,credit_card,RJ,21.27,110.99
2,credit_card,SP,16.25,69.9
1,boleto,RJ,16.6,36.9
3,credit_card,PE,39.84,449.99
2,credit_card,RJ,18.69,64.9
6,credit_card,SC,14.25,54.9
1,boleto,BA,34.96,78.0
2,credit_card,PA,131.63,629.9
2,credit_card,PR,28.1,289.0
10,credit_card,SP,8.58,118.9
1,boleto,SP,7.47,30.0
1,debit_card,MG,14.35,189.99
2,credit_card,MG,17.2,69.9
1,boleto,SP,54.24,69.9
1,credit_card,SP,11.85,14.99
1,credit_card,SP,7.78,56.99
2,credit_card,MG,21.68,169.9
3,credit_card,SP,15.1,49.9
1,credit_card,RS,18.91,95.0
1,boleto,RJ,57.58,129.99
4,credit_card,SP,7.78,49.0
4,credit_card,SP,7.78,39.0
2,credit_card,RJ,12.49,75.9
2,credit_card,PB,22.88,54.99
2,credit_card,SP,7.71,64.9
3,credit_card,SP,15.92,166.99
1,voucher,SP,7.78,55.0
10,credit_card,SP,17.62,79.0
10,credit_card,SP,17.62,79.0
10,credit_card,SP,1.76,49.9
10,credit_card,SP,17.62,79.0
7,credit_card,SP,19.08,262.0
10,credit_card,SP,12.15,419.0
6,credit_card,ES,14.1,49.0
1,credit_card,BA,36.85,109.9
3,credit_card,SP,12.79,24.99
1,voucher,RS,18.31,29.99
4,credit_card,PE,57.92,195.9
10,credit_card,MT,17.53,155.99
1,boleto,MS,24.52,99.9
4,credit_card,BA,23.19,180.0
1,credit_card,BA,27.09,50.9
1,credit_card,SP,21.33,119.9
5,credit_card,MG,18.57,99.0
3,credit_card,SP,11.15,39.0
6,credit_card,MG,82.91,228.0
6,credit_card,ES,44.03,1880.0
10,credit_card,ES,44.03,1880.0
1,voucher,SP,7.78,12.5
2,credit_card,PR,16.11,44.9
10,credit_card,SP,15.79,129.9
1,boleto,SP,5.31,25.99
1,boleto,SP,9.57,25.99
1,credit_card,SP,13.64,89.0
3,credit_card,SC,18.23,39.0
3,credit_card,SC,18.23,26.15
1,credit_card,MG,15.91,99.99
5,credit_card,SP,13.33,95.0
1,boleto,MG,14.1,19.9
1,boleto,MG,14.1,19.9
1,credit_card,SC,16.32,45.0
1,credit_card,SC,16.32,45.0
6,credit_card,RS,17.66,59.0
6,credit_card,RS,17.66,59.0
6,credit_card,RS,17.66,59.0
6,credit_card,RS,17.66,59.0
6,credit_card,RS,17.66,59.0
1,voucher,BA,10.38,399.99
2,credit_card,BA,10.38,399.99
1,voucher,BA,10.38,399.99
1,voucher,BA,10.38,399.99
1,voucher,BA,10.38,399.99
1,voucher,BA,10.38,399.99
1,voucher,BA,10.38,399.99
1,voucher,SP,15.25,69.9
1,credit_card,SP,15.25,69.9
1,credit_card,MG,18.23,29.99
1,credit_card,TO,28.96,79.9
1,boleto,RN,21.2,56.99
1,credit_card,SP,9.2,63.99
4,credit_card,RN,23.45,161.0
10,credit_card,RJ,21.68,169.9
1,credit_card,SP,13.71,19.99
1,credit_card,DF,16.23,75.0
2,credit_card,SP,8.51,179.99
1,credit_card,SP,14.64,79.0
4,credit_card,RS,18.29,149.0
1,debit_card,RJ,15.1,24.9
1,boleto,RS,18.54,24.99
1,boleto,RS,18.53,99.0
1,boleto,SP,26.42,530.0
1,credit_card,MG,62.35,75.0
1,debit_card,SP,7.39,19.0
1,credit_card,MG,27.29,139.0
1,credit_card,SP,7.87,16.9
1,boleto,SP,23.26,65.52
2,credit_card,BA,16.52,149.9
1,boleto,BA,17.07,89.9
1,credit_card,SP,7.78,27.99
1,credit_card,SP,8.72,35.0
10,credit_card,CE,27.16,89.0
3,credit_card,MG,15.37,89.0
1,credit_card,RJ,8.47,14.03
8,credit_card,BA,72.89,149.0
8,credit_card,RJ,19.5,199.6
7,credit_card,RS,17.64,56.0
4,credit_card,MG,15.1,27.9
2,credit_card,SP,13.71,29.99
1,credit_card,SP,7.39,13.3
9,credit_card,GO,16.81,79.99
1,boleto,RJ,15.49,105.0
1,credit_card,SP,13.37,49.0
3,credit_card,MG,22.93,42.99
1,boleto,MG,14.52,10.99
1,boleto,SP,8.72,39.99
1,boleto,SP,8.72,39.99
3,credit_card,MG,23.36,79.9
3,credit_card,SP,7.46,29.0
1,voucher,RS,23.99,109.9
10,credit_card,MG,22.0,215.0
10,credit_card,PI,34.29,70.6
1,credit_card,PR,26.88,79.99
4,credit_card,SP,14.91,229.9
2,credit_card,RJ,16.67,129.5
9,credit_card,SP,12.06,79.99
3,credit_card,RS,17.16,129.99
1,voucher,RS,17.16,129.99
1,voucher,RS,17.16,129.99
2,credit_card,SP,16.46,117.99
7,credit_card,MG,15.1,19.9
7,credit_card,MG,15.1,21.9
8,credit_card,ES,98.02,1699.99
3,credit_card,BA,15.79,29.0
3,credit_card,BA,15.79,49.0
1,boleto,DF,31.53,241.1
3,credit_card,SP,27.52,139.0
2,credit_card,CE,37.1,59.0
1,boleto,GO,16.68,69.9
1,boleto,SC,18.21,58.0
10,credit_card,RJ,45.71,179.0
3,credit_card,SP,11.85,22.9
3,credit_card,BA,13.9,235.9
1,debit_card,SP,17.55,349.9
1,credit_card,PR,15.1,19.99
1,credit_card,RJ,8.27,56.9
7,credit_card,RJ,15.79,148.99
1,credit_card,SP,7.78,33.49
3,credit_card,MA,52.62,270.9
3,credit_card,RJ,16.79,16.59
2,credit_card,SP,11.93,119.0
2,credit_card,SP,11.15,52.0
7,credit_card,SP,18.14,205.0
6,credit_card,RS,20.98,69.9
10,credit_card,RS,98.02,22.9
1,voucher,MS,15.23,49.0
1,boleto,RS,18.63,49.99
2,credit_card,SP,12.08,98.0
5,credit_card,MG,9.91,99.9
1,boleto,RJ,14.1,40.0
1,credit_card,SP,9.34,49.9
3,credit_card,RJ,15.1,24.5
1,boleto,SP,14.31,139.0
2,credit_card,SP,8.33,83.49
1,credit_card,MG,14.15,56.99
1,credit_card,MG,14.15,56.99
8,credit_card,AM,29.52,84.9
1,credit_card,MG,15.59,119.9
1,credit_card,SP,12.69,29.9
1,credit_card,SP,13.61,84.9
3,credit_card,MT,16.86,59.8
1,credit_card,RJ,15.72,89.0
6,credit_card,RJ,18.55,139.9
1,boleto,SC,12.6,24.98
1,boleto,SC,12.6,24.98
1,credit_card,SP,28.96,279.99
10,credit_card,RJ,16.88,89.99
10,credit_card,RJ,16.88,89.99
1,boleto,SP,9.1,49.6
1,boleto,SP,12.96,34.9
1,boleto,SP,12.96,34.9
1,boleto,SP,12.96,34.9
1,boleto,SP,12.96,34.9
8,credit_card,SP,14.66,69.9
10,credit_card,BA,23.44,1000.0
1,boleto,SP,16.98,54.9
1,boleto,DF,14.1,24.99
3,credit_card,BA,22.39,65.9
1,credit_card,RJ,16.25,69.9
1,credit_card,SP,11.85,24.99
1,boleto,PR,22.95,52.9
